id,question_stem,choices,answer_key,scientific_concept,raw_concept_output,free_form_analogy,is_defective,defect_reason,generation_status,teacher_model,domain,mmlu_subject,source_index
mmlu_0089_college_physics,"The emission spectrum of the doubly ionized lithium atom Li++ (Z = 3, A = 7) is identical to that of a hydrogen atom in which all the wavelengths are",A: decreased by a factor of 9 | B: decreased by a factor of 49 | C: decreased by a factor of 81 | D: increased by a factor of 9,A,Hydrogen-like Ion Spectra,"{""key_scientific_concept"": ""Hydrogen-like Ion Spectra""}","Imagine a grand piano with only one key that can be played. That key is the electron. The piano itself is the nucleus, and the strings are the allowed energy levels.

On a normal piano, many keys create a rich chord. But here, with only one key, the music is simple. When you strike the key (excite the electron), it jumps to a higher string. When it falls back, it releases a single, pure note—a photon of specific color.

Now, here’s the trick: the piano’s frame is made of a special material that can be tightened or loosened. If you tighten the frame (increase the nuclear charge, like going from hydrogen to helium⁺), the strings become stiffer and closer together. The same key now produces higher-pitched notes (higher-energy photons) with a different, more compressed pattern of harmonics.

If you loosen the frame (decrease the charge), the strings slacken and spread out, producing lower, more widely spaced notes.

The beauty of this one-key piano is that its entire musical scale—every possible note it can play—is perfectly predictable from just two things: the tension of the frame (the nuclear charge) and the length of the string (the principal quantum number). No matter how you tighten or loosen it, the pattern of notes always follows the same mathematical law, just shifted in pitch.

So, a hydrogen-like ion spectrum is simply the unique, predictable song of a single electron, whose melody changes systematically with the nuclear charge—a one-key piano whose tuning reveals the hidden structure of the atom.",False,,generated,deepseek-v4-flash,physics,college_physics,89
mmlu_0090_college_biology,Hybrids between some related species of plants are sterile because the parent plants had different chromosome numbers. Occasionally the chromosome number of such a hybrid plant doubles spontaneously. Which of the following best describes the descendants of those plants with the double chromosome number?,A: The plant with the double chromosome number would be genetically defective and have no descendants. | B: The descendants would be at a selective advantage because of the increased ability to introgress. | C: The descendants would be reproductively successful because they could backcross with the parental species. | D: The descendants would regain the ability to reproduce sexually because chromosomes could pair normally.,D,Allopolyploidy,"{""key_scientific_concept"": ""Allopolyploidy""}","Imagine a **fusion restaurant** that combines two wildly different culinary traditions—say, a Japanese sushi bar and an Italian trattoria—into one single kitchen.

A normal hybrid (like a mule) would be like a chef who tries to merge both menus but can only make a limited, sterile set of dishes—they can’t reproduce the full experience. The kitchen works, but it’s a dead end.

Now, **allopolyploidy** is like a catastrophic but brilliant accident: one night, the two restaurants’ entire staffs (the chefs, the waiters, the dishwashers) accidentally merge into one giant, chaotic team. Instead of having one set of recipes from each side, the new kitchen now has **two complete, separate sets of cookbooks**—the full Japanese library *and* the full Italian library, all under one roof.

The key twist? The kitchen doesn’t try to blend them. It keeps two distinct stations: one for sushi, one for pasta. Because it has *duplicate* sets of every tool and ingredient, it can now make *both* menus perfectly, and—crucially—it can **reproduce** this new, doubled kitchen forever. The staff can divide and re-form without losing any recipes.

In biology, that’s allopolyploidy: two different species (the two restaurants) combine their entire genomes (the cookbooks) into one new species. The offspring has *two or more complete sets of chromosomes from different ancestral species*. This new plant or animal is often larger, hardier, and fertile—because it has redundant genetic material to draw from. It’s not a blend; it’s a **super-kitchen** with two full libraries, able to thrive where either original restaurant alone might fail.",False,,generated,deepseek-v4-flash,biology,college_biology,90
mmlu_0090_college_chemistry,"During a delay, spins with an offset frequency Ω = 250 rad s-1 precess through an angle of 60°. How long is the delay?",A: 4.19 ms | B: 26.3 ms | C: 240 ms | D: 1510 ms,A,Larmor Precession,"{""key_scientific_concept"": ""Larmor Precession""}","Imagine a spinning top on a table. It spins around its own axis, but if you give it a gentle nudge, it doesn’t just fall over. Instead, the top’s axis begins to trace a slow, graceful circle in the air, while the top itself keeps spinning rapidly. That slow circular wobble of the axis is called precession.

Now, replace the top with an electron. An electron also ""spins"" (its intrinsic angular momentum), and it has a tiny magnetic field, like a miniature bar magnet pointing along its spin axis. Normally, that axis points in some random direction.

But if you place this electron in an external magnetic field—like a strong, invisible wind—the field doesn’t pull the electron’s axis to align with it. Instead, it gives it a gentle ""nudge"" perpendicular to its spin. The result is exactly like the top: the electron’s spin axis begins to rotate slowly around the direction of the magnetic field, tracing a cone, while the electron continues to spin at its own rapid rate.

This circular wobble of the electron’s magnetic axis around the external field is **Larmor Precession**. The speed of that wobble (the precession frequency) depends on the strength of the magnetic field and the electron’s own magnetic properties—just as a heavier top or a stronger nudge changes how fast its axis circles.

So, Larmor Precession is the ""wobble of a magnetic top"" in a magnetic field. It’s why atomic spins don’t simply snap into alignment, but instead dance around the field, a fundamental rhythm that underlies MRI scans, quantum computing, and the behavior of particles in space.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,90
mmlu_0090_college_physics,"A uniform solid disk starts from rest and rolls down an inclined plane without slipping. After some time, what fraction of the disk’s total kinetic energy is rotational kinetic energy?",A: 1/4 | B: 1/3 | C: 1/2 | D: 2/3,B,Rolling Kinetic Energy Distribution,"{""key_scientific_concept"": ""Rolling Kinetic Energy Distribution""}","Imagine a bag of mixed marbles—some tiny glass beads, some heavy steel balls, some large wooden spheres—all rolling down a gentle, perfectly smooth ramp. At the top, you give each marble the same gentle push, so they all start with the same total energy. But as they roll, something fascinating happens: they don’t stay in a neat line.

The ramp is your ""system,"" and the marbles are the molecules in a gas or liquid. The total energy of the whole bag is fixed, but each marble ""chooses"" how to split that energy between two accounts: **forward motion** (translational kinetic energy) and **spinning** (rotational kinetic energy). A tiny glass bead, with almost no radius, barely spins—it puts nearly all its energy into speeding down the ramp. A heavy steel ball, with a large moment of inertia, loves to spin; it ""wastes"" a big chunk of energy on rotation, so it rolls slower forward. The wooden sphere sits in between.

Now, if you freeze the ramp mid-roll and take a snapshot, you’ll see a **distribution**: a few marbles are zipping ahead (high forward speed, low spin), a few are lagging (low forward speed, high spin), and most are somewhere in the middle. That bell-shaped spread of forward speeds—with the exact shape depending on each marble’s size and mass—is the **rolling kinetic energy distribution**. It tells you not ""how fast is the average marble,"" but ""what fraction of marbles are moving at each speed,"" and it explains why a gas of heavy molecules (like oxygen) has a different speed spread than a gas of light ones (like helium) at the same temperature.",False,,generated,deepseek-v4-flash,physics,college_physics,90
mmlu_0091_college_biology,Phalloidin is a toxin made by the death cap mushroom. The toxin binds to actin subunits and disrupts actin function. Which of the following structures would be most directly affected by phalloidin?,A: Intermediate filaments | B: Collagen fibers | C: Microfilaments | D: Microtubules,C,Actin Filament Dynamics,"{""key_scientific_concept"": ""Actin Filament Dynamics""}","**The Highway Construction Crew Analogy**

Imagine a city’s main highway that is constantly being rebuilt while cars are still driving on it. This highway is the **actin filament**—a thin, twisted protein rope inside your cells that gives them shape and helps them move.

The construction crew has two teams. **Team A** (the ""plus end"" of the filament) works at the front of the highway, rapidly laying down new asphalt (adding actin protein subunits). **Team B** (the ""minus end"") works at the back, tearing up old asphalt (removing subunits). Because Team A works faster than Team B, the highway itself doesn’t grow longer—it just *moves forward* like a treadmill. This is called **treadmilling**.

Now, the city needs to change direction. A foreman (a protein called **profilin**) shouts, ""Build faster!"" and Team A speeds up, pushing the highway forward to form a protrusion—this is how a cell crawls. Meanwhile, a different supervisor (**cofilin**) yells, ""Tear it down!"" and Team B aggressively dismantles the road, causing the filament to shrink and the cell to retract.

The trick is that the highway is *polar*—the two ends behave differently. If the crew only added asphalt at both ends, the road would grow into a useless, tangled mess. Instead, the constant recycling of subunits allows the cell to quickly remodel its ""roads"" in response to signals—like a white blood cell chasing a bacterium, or a neuron extending a branch.

So, actin filament dynamics is a controlled, energy-driven tug-of-war between assembly and disassembly, letting the cell build temporary tracks for movement, division, and shape changes—all while the ""traffic"" (proteins and vesicles) keeps flowing.",False,,generated,deepseek-v4-flash,biology,college_biology,91
mmlu_0091_college_chemistry,Which of the following is always true of a spontaneous process?,A: The process is exothermic. | B: The process does not involve any work. | C: The entropy of the system increases. | D: The total entropy of the system plus surroundings increases.,D,Gibbs Free Energy,"{""key_scientific_concept"": ""Gibbs Free Energy""}","Imagine a group of hikers deciding between two trails to a scenic overlook. One trail is a steep, rocky climb (high enthalpy, or heat content) that requires a lot of effort. The other is a gentle, winding path through a cool forest (low enthalpy). But there’s a catch: the steep trail is crowded and noisy, while the gentle path is empty and peaceful.

The hikers’ *total* desire to move isn’t just about the climb’s difficulty—it’s also about the **disorder** (entropy) of the experience. A crowded, chaotic trail feels “messy” and tiring, even if it’s short. An empty, orderly path feels refreshing, even if it’s long.

**Gibbs Free Energy** is like the hikers’ *net motivation* after weighing both factors: the effort (enthalpy) and the disorder (entropy) at a given temperature (the weather that day). If the trail’s total “cost” (effort minus the benefit of disorder) is negative, the hikers will spontaneously take it—they feel a natural pull. If it’s positive, they’ll resist, no matter how scenic the sign says it is.

In chemistry, a reaction with negative Gibbs Free Energy is like a trail that’s both easy and pleasantly chaotic—it happens on its own, releasing energy. A positive value means the reaction needs a push (like a guide forcing the hikers up the steep path). The temperature is the “weather” that can flip the balance: a hot day might make the crowded trail unbearable, while a cold day might make the peaceful path too slow.

So, Gibbs Free Energy is the hikers’ final vote: it tells you whether a process will *naturally* go forward, based on the tug-of-war between energy cost and disorder, at a specific temperature.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,91
mmlu_0091_college_physics,The speed of light inside of a nonmagnetic dielectric material with a dielectric constant of 4.0 is,A: 1.2 * 10^9 m/s | B: 3.0 * 10^8 m/s | C: 1.5 * 10^8 m/s | D: 1.0 * 10^8 m/s,C,Light Speed in Dielectric,"{""key_scientific_concept"": ""Light Speed in Dielectric""}","Imagine a sprinter named Lux running on a track made of polished marble. On this track, Lux is unbeatable—she runs at the absolute maximum speed allowed by the universe, 299,792 kilometers per second. This is her speed in a vacuum.

Now, replace the marble track with a track made of thick, soft sand. Lux is still the same runner, with the same legs and the same energy. But her speed drops dramatically. Why? Because the sand isn't empty space. It’s made of millions of tiny, sticky grains. Every step she takes, her foot sinks a little, and she has to lift it out of the sand before placing it down again. The sand doesn't stop her, but it constantly slows her down by making her interact with it.

That sand is the dielectric material—like glass, water, or plastic. The ""grains"" are the atoms and molecules inside it. When light (Lux) enters the material, it doesn't just pass through empty space. It is absorbed by an atom, which then re-emits the light a tiny fraction of a second later. This constant cycle of ""absorb, pause, re-emit"" happens billions of times per second. The light is still fundamentally the same, but the material's structure forces it to take a stop-and-go path.

The result? The light's *average* speed is slower. It hasn't lost energy, and it hasn't changed its true nature. It's just that the material's ""sand"" has made its journey longer and more laborious. When Lux finally exits the sand and returns to the marble, she instantly speeds back up to her maximum, as if the sand was never there.",False,,generated,deepseek-v4-flash,physics,college_physics,91
mmlu_0092_college_biology,Hardy-Weinberg equilibrium generally assumes all of the following EXCEPT,A: a large population | B: genetic drift | C: random mating | D: absence of selection,B,Hardy-Weinberg Equilibrium Assumptions,"{""key_scientific_concept"": ""Hardy-Weinberg Equilibrium Assumptions""}","Imagine a **giant, perfectly sealed greenhouse** filled with thousands of identical, self-pollinating pea plants. This greenhouse is the ""population.""

The **Hardy-Weinberg Equilibrium** is a theoretical ""snapshot"" of this greenhouse where the proportion of purple and white flowers never changes, generation after generation. It’s a mathematical baseline—a ""null hypothesis"" for genetics. But this snapshot only holds if **five strict assumptions** are met, which are like the greenhouse's ""perfect conditions.""

1.  **No Mutations:** The plants' DNA is a flawless photocopy machine. No new colors (alleles) ever appear.
2.  **Random Mating:** Every flower has an equal chance of pollinating any other. There’s no preference for tall stems or sweet scent—it’s a genetic lottery.
3.  **No Natural Selection:** All plants are equally fit. A white flower survives and reproduces just as well as a purple one, regardless of environment.
4.  **Infinite Population Size:** The greenhouse is so vast that random chance (genetic drift) can’t skew the ratios. A single plant accidentally dying doesn't change the overall color balance.
5.  **No Migration:** No new seeds blow in from outside, and none blow out. The gene pool is a closed system.

In reality, no greenhouse is perfectly sealed. Mutations happen, mates are choosy, some traits are advantageous, populations are finite, and seeds travel. The Hardy-Weinberg Equilibrium is the **""frozen"" ideal**—a ruler to measure how much evolution is actually occurring in the real, messy world. When you see a population *deviating* from this snapshot, you know one of the five assumptions is being violated.",False,,generated,deepseek-v4-flash,biology,college_biology,92
mmlu_0092_college_chemistry,Nitronyl nitroxides are stable radicals in which the unpaired electron is coupled to two equivalent nitrogen nuclei. How many lines will appear in the EPR spectrum of a solution of a rigid nitronyl nitroxide diradical with J >> a?,A: 3 lines | B: 9 lines | C: 5 lines | D: 7 lines,D,Electron Spin-Spin Coupling,"{""key_scientific_concept"": ""Electron Spin-Spin Coupling""}","Imagine two toddlers in a sandbox, each sitting on their own tiny swing. Each swing spins on its own—one clockwise, one counterclockwise. That’s the electron’s intrinsic “spin,” like a tiny magnet.

Now, if the swings are far apart, the toddlers don’t notice each other. But if you push the swings closer together, something magical happens: the toddlers start to *feel* each other’s motion. When one swings forward, the other instinctively leans back to avoid bumping. They aren’t touching, but their movements become linked—a silent, rhythmic dance.

In a molecule, this is **spin-spin coupling**. Two nearby atomic nuclei (the toddlers) each have electrons (the swings) that act like tiny magnets. These electron magnets don’t just spin independently—they *communicate* through the chemical bonds, like invisible strings. When one electron’s spin flips, it slightly changes the magnetic field felt by the other electron, which in turn nudges the neighboring nucleus.

In an NMR machine, this coupling makes each nucleus’s signal split into a pattern of peaks (a doublet, triplet, etc.), like the toddlers’ swings syncing into a predictable rhythm. The spacing between peaks tells chemists how many bonds apart the nuclei are—a molecular “social distance.”

So, spin-spin coupling is the toddlers’ silent, coordinated swaying: electrons don’t touch, but their spins “talk” through the bond, revealing the hidden structure of the molecule’s family tree.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,92
mmlu_0092_college_physics,"A 3-microfarad capacitor is connected in series with a 6-microfarad capacitor. When a 300-volt potential difference is applied across this combination, the total energy stored in the two capacitors is",A: 0.09 J | B: 0.18 J | C: 0.27 J | D: 0.41 J,A,Series Capacitor Energy,"{""key_scientific_concept"": ""Series Capacitor Energy""}","Think of two identical water towers standing side-by-side, connected by a single, narrow pipe at their bases. This is your series capacitor circuit. The towers are the capacitor plates, and the water is the electric charge.

Now, imagine a pump slowly filling the *first* tower from a reservoir. As water rises in Tower A, it pushes water through the connecting pipe into Tower B. But here’s the catch: the pipe is narrow, so water can’t flow instantly. Tower B’s water level rises *only* as fast as Tower A’s, and it always stays exactly one “step” behind.

The energy stored isn’t in either tower alone—it’s in the *stretch* of the water column between them. The pressure difference (voltage) across that narrow pipe is what holds the energy. If you open a valve at the bottom of Tower B, water flows out, but Tower A immediately feeds more water through the pipe to try to equalize. The system releases energy gradually, like a slow, controlled sigh.

The key twist: because the towers are in series, the *total* energy stored is *less* than if you had two separate towers. Why? Because the water in Tower A can’t push directly on Tower B’s outlet—it must push through the pipe first. The effective “height” of the combined system is halved. So, two series capacitors store only **one-quarter** the energy of two parallel ones (for the same voltage), because the charge on each is the same, but the voltage is split.

In short: series capacitors are like two dancers holding a stretched rope—the energy lives in the tension between them, not in their individual heights.",False,,generated,deepseek-v4-flash,physics,college_physics,92
mmlu_0093_college_biology,Which of the following statements about fungi is NOT true?,A: They all are eukaryotic. | B: They all have rigid cell walls. | C: Most are filamentous. | D: Some are photosynthetic.,D,Fungal Biology Characteristics,"{""key_scientific_concept"": ""Fungal Biology Characteristics""}","Think of a bustling city, but one built entirely underground. This is the **mycelium**—the true body of a fungus. It’s a vast, hidden network of tiny, thread-like roads (hyphae) that weave through soil, wood, or even your bread.

**The City’s Infrastructure:** Unlike a plant city with separate brick walls (cell walls made of cellulose), fungal roads are reinforced with **chitin**—the same tough material in a crab’s shell. This gives them flexibility and strength to push through solid ground.

**The Mayor’s Secret:** The city has no single brain. Instead, each road segment shares a continuous, flowing cytoplasm, so nutrients and signals travel freely. This is why a fungus can “know” when a food source is found miles away—it’s one giant, connected super-organism.

**The Dining System:** Fungi are the city’s ultimate recyclers. They don’t have mouths or stomachs. Instead, they **secrete digestive enzymes** onto their food (like pouring acid on a meal), then absorb the dissolved nutrients through their walls. This is why mold digests your bread from the inside out.

**The Reproduction Strategy:** When the city wants to expand, it sends up **mushrooms**—temporary skyscrapers that act as spore-launching towers. These spores are like tiny seeds, but they’re not seeds; they’re microscopic city plans, ready to start a new underground network elsewhere.

**The Catch:** The city is **heterotrophic**—it can’t make its own food like plants. It must eat dead or living matter. So, while it looks like a plant, it behaves more like a quiet, patient animal, digesting the world around it one invisible thread at a time.",False,,generated,deepseek-v4-flash,biology,college_biology,93
mmlu_0093_college_chemistry,Redox enzyme catalysis involves the cyclic oxidation and reduction of metal ions that have at least two stable positive oxidation states. Which of the following groups of metals could be found at the active site of redox enzymes?,"A: Cu, Fe, Co | B: Zn, Ca, Ga | C: Sr, Ga, Mg | D: Na, Ba, Al",A,Redox Metal Cofactors,"{""key_scientific_concept"": ""Redox Metal Cofactors""}","Imagine a bustling city where all deliveries are made by hand-carried envelopes. These envelopes are the **metal cofactors**—iron, copper, manganese—each with a specific color and weight. The city’s entire economy depends on moving these envelopes between two types of workers: **Oxidizers** (who want to *receive* an envelope, becoming ""full"" or reduced) and **Reducers** (who want to *hand off* an envelope, becoming ""empty"" or oxidized).

Now, the trick is that the envelopes aren't just inert packages. Each one carries a tiny, invisible **charge**—like a battery. When a Reducer hands an envelope to an Oxidizer, the charge is transferred, and the envelope's ""color"" changes slightly. This is the **redox reaction**.

The metal cofactor is the *special courier* that makes this handoff possible. It doesn't just carry the envelope; it **holds it in a precise grip** (its coordination sphere) that lowers the ""activation energy"" of the transfer. Without the metal, the workers would fumble—the envelope would be dropped, the charge lost as heat, and the city's energy grid (the cell) would fail.

Crucially, the metal can be a **shape-shifter**. Iron can be a ""Fe²⁺"" courier (holding one charge) or a ""Fe³⁺"" courier (holding a different charge). By flipping between these two states, it acts as a **reversible relay station**. It can accept an envelope from one worker, then instantly hand it to another, changing its own ""color"" and charge in the process. This is why enzymes use these metals—they are the tireless, precise switchboard operators of the cellular city, ensuring every electron (envelope) reaches its destination without a spark of chaos.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,93
mmlu_0093_college_physics,"Under certain conditions, a beam of electrons impinging on a crystal surface will diffract and a scattering pattern of the beam can be obtained. What is the approximate kinetic energy of the electrons needed in order to see the pattern? (Assume the lattice spacing of the crystal to be 0.4 nm.)",A: 0.1 eV | B: 1 eV | C: 10 eV | D: 100 eV,C,Electron Diffraction Condition,"{""key_scientific_concept"": ""Electron Diffraction Condition""}","Imagine a marching band on a football field, practicing a precise formation. The band members are electrons, and the field’s painted yard lines are the atomic planes in a crystal. The band director (the incoming electron wave) shouts a command: “Form columns parallel to the yard lines, and march straight ahead!”

Now, the band can only march successfully if their step length and the spacing of the yard lines match a specific rule. If the band steps exactly one yard per beat, they glide over the lines smoothly—each step lands perfectly between two lines, and the whole formation moves forward in unison. This is **constructive interference**: the waves of their feet (electron waves) reinforce each other, creating a strong, visible signal (a diffraction spot).

But if the director changes the cadence to a half-yard per beat, chaos ensues. Some marchers step on a line, others straddle it, and their feet get tangled. The formation breaks apart—the waves cancel each other out (**destructive interference**), and no clear signal emerges.

The **diffraction condition** is that magical cadence: the extra distance a wave travels when bouncing off a deeper yard line must be a whole number of wavelengths (nλ = 2d sinθ). Here, d is the line spacing, θ is the angle of the march, and n is any whole number. Only when this “step-length” matches do the electrons cooperate, producing sharp patterns that reveal the crystal’s hidden structure—just as the band’s success reveals the field’s geometry. Miss the cadence, and the band dissolves into noise.",False,,generated,deepseek-v4-flash,physics,college_physics,93
mmlu_0094_college_biology,Which of the following is encoded by the src oncogene and catalyzes the specific addition of phosphate groups to cellular proteins?,A: Protein phosphatase | B: Adenylate cyclase | C: G protein-linked receptor | D: Tyrosine kinase,D,Tyrosine Kinase Activity,"{""key_scientific_concept"": ""Tyrosine Kinase Activity""}","Think of a **cellular ""on-switch"" for growth**, like a **doorbell that also unlocks the door**.

Your cell is a house. Outside, a **growth signal** (like a delivery person) rings the doorbell. The doorbell itself is a **receptor** that spans the wall. The part sticking *inside* the house is the **Tyrosine Kinase**—a tiny enzyme with a special power.

When the doorbell is pressed, two receptors pair up and their internal parts bump together. This bumping activates the **Tyrosine Kinase activity**: it grabs phosphate groups (like tiny keys) from energy molecules inside the cell and attaches them to specific **tyrosine** amino acids on its own tail.

This is the crucial step: **phosphorylation**. It’s like the kinase turning the lock. Now, the door isn’t just ringing—it’s *unlocked*. Other proteins inside the cell (the ""guests"") can now dock onto those phosphorylated tyrosines, like turning the handle. This triggers a cascade of signals that tell the cell to divide, grow, or survive.

If the kinase is **overactive** (a stuck doorbell that keeps unlocking), the cell grows uncontrollably—that’s cancer. If it’s **underactive**, the cell ignores growth signals, leading to developmental problems.

So, **Tyrosine Kinase Activity** is the precise, energy-driven act of *phosphorylating tyrosines* to convert an external signal into an internal ""unlocked"" state, allowing the cell to respond. It’s the difference between hearing a knock and actually opening the door.",False,,generated,deepseek-v4-flash,biology,college_biology,94
mmlu_0094_college_chemistry,"In the vibrational-rotational spectrum of a diatomic molecule, the R-branch of the spectrum is the result of which of the following transitions?",A: ΔJ = 0; Δu = 0 | B: ΔJ = 1; Δu = 0 | C: ΔJ = 2; Δu = 0 | D: ΔJ = 1; Δu = 1,D,Rotational-Vibrational Selection Rules,"{""key_scientific_concept"": ""Rotational-Vibrational Selection Rules""}","Imagine a grand piano in a vast, silent hall. Each key is a specific vibrational state of a molecule—the way its atoms stretch and squeeze together. But a piano alone is useless; it needs a pianist to strike the keys. That pianist is the molecule’s rotation—its slow, graceful spin in space.

Now, here’s the trick: the pianist is blindfolded and has a strange rule. They can only play a note if they are spinning at a very specific speed, and they can only change that speed by exactly one ""step"" (like moving from a waltz to a slightly faster waltz). They cannot jump from a slow spin to a fast one, nor can they stay still.

So, when the molecule absorbs light (the audience claps), it must do two things at once: change its vibration (play a new key) *and* change its rotation (spin faster or slower by one step). If the pianist tries to play a new key while keeping the same spin, the piano is silent. If they spin faster but don't change the key, nothing sounds.

The result is a beautiful, predictable pattern: every vibrational note is not a single tone, but a tight cluster of three—one where the spin slows down, one where it speeds up, and a forbidden, silent middle where the spin stays the same. This is why a molecule’s infrared spectrum looks like a series of triplets, not single lines. The selection rules are the blindfolded pianist’s strict choreography: **vibration changes, and rotation must change by exactly one quantum number (ΔJ = ±1)**. No spin change? No music. It’s the universe’s way of keeping the molecular dance perfectly in step.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,94
mmlu_0094_college_physics,"Two identical satellites, A and B, are in circular orbits around Earth. The orbital radius of A is twice that of B. Which of the following gives the ratio of the angular momentum of A to the angular momentum of B?",A: 4 | B: 2 | C: sqrt(2) | D: 1/sqrt(2),C,Angular Momentum Orbital Mechanics,"{""key_scientific_concept"": ""Angular Momentum Orbital Mechanics""}","Imagine a figure skater spinning on ice. That’s your spacecraft. The skater’s arms extended outward represent the spacecraft’s **angular momentum**—a stubborn, invisible property that says, “I will keep spinning in this exact plane, at this exact rate, unless something pushes me.”

Now, the skater pulls her arms in. She spins faster. But here’s the trick: she didn’t add any new energy—she just rearranged her mass. In orbital mechanics, this is the **conservation of angular momentum**. A satellite in a high, slow orbit (arms out) can “pull in” by firing a retro-rocket, dropping to a lower, faster orbit (arms in). No fuel wasted on spinning up—just a trade of height for speed.

But the real magic is the **plane**. The skater’s spin axis points to a fixed star in the audience. She can’t tilt it without a deliberate push—a torque. In space, a satellite’s orbital plane is equally stubborn. To change its inclination (tilt its orbit), you must fire thrusters perpendicular to the motion, like a skater pushing one arm up and one down to lean. That push costs a huge amount of fuel, because angular momentum resists direction changes.

Finally, the skater’s spin keeps her balanced. In orbit, that same angular momentum keeps the spacecraft’s orientation stable—like a gyroscope. If you want to point a telescope at a galaxy, you don’t fight the spin; you use reaction wheels to “borrow” momentum, just as the skater uses her arms to steer.

So remember: orbital mechanics is just a skater on ice—conserving her spin, trading height for speed, and stubbornly refusing to tilt unless you pay the fuel price.",False,,generated,deepseek-v4-flash,physics,college_physics,94
mmlu_0095_college_biology,Both C4 and CAM plants employ physiological and biochemical strategies to reduce photorespiration. Which of the following is an accurate comparison of the two strategies?,"A: C4 plants fix CO2 as the 4-carbon acid oxaloacetate, while CAM plants fix CO2 as the 5-carbon acid ribulose 1, 5-bisphosphate. | B: C4 plants fix CO2 in the mesophyll but carry out the Calvin cycle in the bundle sheath, while CAM plants fix CO2 and carry out the Calvin cycle in the mesophyll. | C: C4 plants fix CO2 in the bundle sheath but carry out the Calvin cycle in the mesophyll, while CAM plants fix CO2 and carry out the Calvin cycle in the bundle sheath. | D: C4 plants store CO2 as phosphoglycolate, while CAM plants store CO2 as oxaloacetate.",B,C4 vs CAM Photosynthesis,"{""key_scientific_concept"": ""C4 vs CAM Photosynthesis""}","Imagine two rival restaurants trying to survive a brutal, weeks-long drought, when the city has banned all daytime water use.

**Restaurant C4** is the *efficient prep cook*. It doesn’t wait for the dinner rush. Early in the morning, when water is briefly allowed, it rushes to the market, buys all its ingredients (carbon dioxide), and quickly stores them in a special pantry (the mesophyll cell) as a concentrated, stable sauce (malic acid). But here’s the trick: C4 doesn’t just store them—it immediately shuttles those ingredients to a separate, sealed kitchen (the bundle sheath cell) where the head chef (Rubisco) cooks them all day long. The pantry door is locked, so the chef never runs out of ingredients, even when the market is closed. The cost? The prep cook uses extra energy (ATP) to keep the shuttle running, but the kitchen never stops producing.

**Restaurant CAM** is the *night-shift baker*. It is far more miserly. It keeps its entire storefront shut during the day. At night, when the city allows water, it opens its doors, sucks in all the carbon dioxide, and converts it into a thick, syrupy stock (crassulacean acid) stored in a giant walk-in freezer (the vacuole). During the hot, dry day, the restaurant stays completely sealed—no water lost at all. The baker slowly pulls the stock from the freezer and feeds it to the chef, but only a tiny bit at a time. It produces far less food per day than C4, but it uses almost no water and can survive in the harshest deserts.

**In short:** C4 is a high-energy, high-output conveyor belt that separates carbon capture from sugar-making in *space*. CAM is a low-energy, low-output savings account that separates them in *time*. Both beat the drought, but C4 thrives, while CAM simply survives.",False,,generated,deepseek-v4-flash,biology,college_biology,95
mmlu_0095_college_chemistry,"Of the following atoms, which has the lowest electron affinity?",A: F | B: Si | C: O | D: Ca,D,Electron Affinity Trend,"{""key_scientific_concept"": ""Electron Affinity Trend""}","Imagine a bustling nightclub called the **Periodic Table Lounge**. The bouncer at the door is the **Nucleus**, and the dance floor is the **Electron Cloud**. The club’s VIPs are **Electrons**—tiny, energetic dancers who hate being alone.

**Electron Affinity** is how desperately the bouncer wants to let in a *new* dancer (an extra electron) to fill an empty spot on the floor. The **trend** is about how the bouncer’s enthusiasm changes depending on where you are in the club.

**Across a row (left to right):** As you walk from the VIP section (alkali metals) toward the DJ booth (halogens), the bouncer gets *increasingly desperate*. Why? Because the floor is filling up, and the bouncer’s positive charge (the nucleus) is pulling harder on the crowd. Near the right side, there’s one glaring empty spot on the floor. The bouncer will practically *yank* a new dancer in, releasing a huge burst of energy (a high, negative electron affinity). That’s why halogens are the most eager to grab an electron.

**Down a group (top to bottom):** Now, imagine the club has multiple floors. The top floor (period 2) is small and intimate—the bouncer can easily reach any dancer. But as you go *down* a group, the club adds more floors and a bigger, more chaotic crowd. The bouncer is still strong, but the new dancer has to climb a long, crowded staircase to get to the VIP area. The bouncer’s pull gets weaker and more diluted. So, **electron affinity decreases** as you go down.

**The takeaway:** The bouncer’s eagerness peaks at the top-right (fluorine) and is weakest at the bottom-left (cesium). It’s all about **proximity and desperation**—the closer the empty spot is to the nucleus, and the more incomplete the floor, the harder the bouncer will fight to fill it.",False,,generated,deepseek-v4-flash,chemistry,college_chemistry,95
